SEASON,MONTH,YEAR,DATE_FROM,DATE_TO,TEAM_ABBREVIATION,TEAM_NAME,GP,W,L,W_PCT,OFF_RATING,DEF_RATING,NET_RATING,PACE,AST_RATIO,REB_PCT
2024-25,March,2025,03/01/2025,03/31/2025,WAS,Washington Wizards,17,6,11,0.353,107.2,117.6,-10.5,102.12,18.2,0.466
2024-25,April,2025,04/01/2025,04/30/2025,ATL,Atlanta Hawks,8,4,4,0.5,118.8,115.7,3.1,102.06,20.7,0.514
2024-25,April,2025,04/01/2025,04/30/2025,BOS,Boston Celtics,7,5,2,0.714,118.0,108.9,9.1,91.71,19.7,0.525
2024-25,April,2025,04/01/2025,04/30/2025,BKN,Brooklyn Nets,6,1,5,0.167,103.8,116.6,-12.8,100.17,19.4,0.473
2024-25,April,2025,04/01/2025,04/30/2025,CHA,Charlotte Hornets,7,0,7,0.0,102.0,123.8,-21.8,97.93,16.6,0.485
2024-25,April,2025,04/01/2025,04/30/2025,CHI,Chicago Bulls,7,6,1,0.857,117.5,107.5,10.0,104.36,20.1,0.526
2024-25,April,2025,04/01/2025,04/30/2025,CLE,Cleveland Cavaliers,7,4,3,0.571,114.9,110.8,4.2,99.4,18.4,0.524
2024-25,April,2025,04/01/2025,04/30/2025,DAL,Dallas Mavericks,6,2,4,0.333,105.1,118.2,-13.1,100.42,18.1,0.483
2024-25,April,2025,04/01/2025,04/30/2025,DEN,Denver Nuggets,7,3,4,0.429,116.8,116.0,0.7,99.4,20.5,0.519
2024-25,April,2025,04/01/2025,04/30/2025,DET,Detroit Pistons,7,2,5,0.286,114.1,117.5,-3.4,99.52,18.6,0.477
2024-25,April,2025,04/01/2025,04/30/2025,GSW,Golden State Warriors,8,5,3,0.625,118.0,110.3,7.7,97.67,19.8,0.514
2024-25,April,2025,04/01/2025,04/30/2025,HOU,Houston Rockets,6,3,3,0.5,117.5,117.7,-0.2,100.83,18.3,0.524
2024-25,April,2025,04/01/2025,04/30/2025,IND,Indiana Pacers,7,6,1,0.857,115.5,108.9,6.6,101.2,19.6,0.476
2024-25,April,2025,04/01/2025,04/30/2025,LAC,LA Clippers,7,7,0,1.0,123.4,108.4,15.0,96.56,20.0,0.528
2024-25,April,2025,04/01/2025,04/30/2025,LAL,Los Angeles Lakers,7,4,3,0.571,121.9,116.0,5.8,96.07,17.6,0.511
2024-25,April,2025,04/01/2025,04/30/2025,MEM,Memphis Grizzlies,7,4,3,0.571,116.5,112.0,4.4,102.14,17.2,0.515
2024-25,April,2025,04/01/2025,04/30/2025,MIA,Miami Heat,7,3,4,0.429,120.7,112.1,8.6,98.39,19.4,0.514
2024-25,April,2025,04/01/2025,04/30/2025,MIL,Milwaukee Bucks,8,8,0,1.0,123.7,114.4,9.3,98.56,21.0,0.488
2024-25,April,2025,04/01/2025,04/30/2025,MIN,Minnesota Timberwolves,7,6,1,0.857,121.9,111.9,9.9,95.24,19.0,0.543
2024-25,April,2025,04/01/2025,04/30/2025,NOP,New Orleans Pelicans,7,0,7,0.0,104.7,123.3,-18.7,101.14,19.1,0.498
2024-25,April,2025,04/01/2025,04/30/2025,NYK,New York Knicks,8,4,4,0.5,114.1,112.0,2.1,95.26,19.4,0.499
2024-25,April,2025,04/01/2025,04/30/2025,OKC,Oklahoma City Thunder,7,5,2,0.714,119.9,112.3,7.6,101.36,17.9,0.472
2024-25,April,2025,04/01/2025,04/30/2025,ORL,Orlando Magic,6,5,1,0.833,116.8,108.4,8.4,95.92,19.2,0.505
2024-25,April,2025,04/01/2025,04/30/2025,PHI,Philadelphia 76ers,7,1,6,0.143,107.9,116.5,-8.6,99.5,17.1,0.491
2024-25,April,2025,04/01/2025,04/30/2025,PHX,Phoenix Suns,7,1,6,0.143,110.7,122.7,-12.0,96.64,18.8,0.473
2024-25,April,2025,04/01/2025,04/30/2025,POR,Portland Trail Blazers,7,4,3,0.571,107.9,103.1,4.8,103.6,16.5,0.52
2024-25,April,2025,04/01/2025,04/30/2025,SAC,Sacramento Kings,7,4,3,0.571,121.7,116.5,5.2,94.71,18.5,0.522
2024-25,April,2025,04/01/2025,04/30/2025,SAS,San Antonio Spurs,8,3,5,0.375,111.2,114.8,-3.6,100.56,18.7,0.481
2024-25,April,2025,04/01/2025,04/30/2025,TOR,Toronto Raptors,7,2,5,0.286,109.2,112.6,-3.4,103.79,20.1,0.47
2024-25,April,2025,04/01/2025,04/30/2025,UTA,Utah Jazz,6,1,5,0.167,111.3,130.1,-18.8,102.96,17.0,0.479
2024-25,April,2025,04/01/2025,04/30/2025,WAS,Washington Wizards,7,2,5,0.286,104.2,117.8,-13.6,97.71,17.2,0.451
